event_id,customer_id,event_type,event_timestamp,channel,utm_source,utm_campaign,page_url
EV0003671,C0635,page_view,2023-11-06 23:11:10,tiktok,tiktok,,/
EV0003672,C0635,page_view,2023-11-08 07:10:39,organic,organic,,/
EV0003673,C0635,page_view,2023-11-10 00:10:46,linkedin,linkedin,veganeiro_2024,/receitas
EV0003674,C0635,email_open,2023-11-10 05:21:02,referral,referral,lancamento_salmao,
EV0003675,C0635,first_purchase,2023-11-10 13:21:11,tiktok,tiktok,black_friday_2023,
EV0003676,C0635,repeat_purchase,2023-11-12 07:19:17,tiktok,tiktok,lancamento_salmao,
EV0003677,C0635,repeat_purchase,2023-11-13 09:16:14,email,email,brand_top_funnel,
EV0003678,C0636,page_view,2024-03-19 08:29:03,email,email,veganeiro_2024,/produtos/salmao-vegetal
EV0003679,C0636,page_view,2024-03-20 00:54:17,google_ads,google_ads,brand_top_funnel,/onde-comprar
EV0003680,C0636,page_view,2024-03-21 03:46:49,referral,referral,semana_santa_2024,/onde-comprar
EV0003681,C0636,signup,2024-03-21 19:25:50,linkedin,linkedin,brand_top_funnel,
EV0003682,C0636,first_purchase,2024-03-22 01:12:18,referral,referral,brand_top_funnel,
EV0003683,C0637,page_view,2023-07-13 03:32:31,email,email,brand_awareness_q1,/para-empresas
EV0003684,C0637,page_view,2023-07-13 20:06:10,linkedin,linkedin,,/produtos/atum-vegetal
EV0003685,C0637,page_view,2023-07-15 02:44:07,organic,organic,semana_santa_2023,/produtos/salmao-vegetal
EV0003686,C0637,email_open,2023-07-16 17:28:40,email,email,semana_santa_2022,
EV0003687,C0637,email_click,2023-07-17 02:52:48,referral,referral,semana_santa_2022,
EV0003688,C0638,page_view,2024-01-27 11:29:21,linkedin,linkedin,,/para-empresas
EV0003689,C0638,page_view,2024-01-27 19:55:19,tiktok,tiktok,lancamento_polvo,/onde-comprar
EV0003690,C0638,email_open,2024-01-28 19:52:02,organic,organic,black_friday_2023,
EV0003691,C0638,signup,2024-01-29 20:06:24,organic,organic,brand_top_funnel,
EV0003692,C0638,first_purchase,2024-01-31 15:26:24,referral,,,
EV0003693,C0639,page_view,2023-03-26 15:56:27,instagram,instagram,,/sobre
EV0003694,C0639,page_view,2023-03-27 18:21:42,organic,organic,natal_2022,/receitas
EV0003695,C0639,page_view,2023-03-29 17:11:32,tiktok,tiktok,semana_santa_2023,/
EV0003696,C0639,email_open,2023-03-31 15:02:19,referral,referral,semana_santa_2024,
EV0003697,C0639,signup,2023-04-02 14:08:25,email,email,lancamento_salmao,
EV0003698,C0639,demo_request,2023-04-04 05:39:01,organic,organic,veganeiro_2024,
EV0003699,C0639,first_purchase,2023-04-06 02:22:06,tiktok,tiktok,black_friday_2023,
EV0003700,C0640,page_view,2023-10-11 10:58:04,instagram,instagram,,/blog/peixe-vegetal-e-saudavel
EV0003701,C0640,page_view,2023-10-12 10:19:10,linkedin,linkedin,black_friday_2023,/receitas
EV0003702,C0640,email_open,2023-10-13 19:29:12,instagram,instagram,veganeiro_jan,
EV0003703,C0640,email_click,2023-10-15 09:53:36,email,email,lancamento_salmao,
EV0003704,C0640,first_purchase,2023-10-15 20:14:40,email,email,brand_top_funnel,
EV0003705,C0641,page_view,2022-12-07 22:43:27,linkedin,linkedin,lancamento_polvo,/produtos/salmao-vegetal
EV0003706,C0641,page_view,2022-12-09 13:44:41,referral,referral,lancamento_polvo,/para-empresas
EV0003707,C0641,email_open,2022-12-09 19:23:35,tiktok,tiktok,semana_santa_2022,
EV0003708,C0641,signup,2022-12-10 22:36:15,linkedin,linkedin,black_friday_2023,
EV0003709,C0641,demo_request,2022-12-12 09:35:41,google_ads,google_ads,lancamento_polvo,
EV0003710,C0642,page_view,2023-05-19 22:13:39,organic,organic,semana_santa_2022,/produtos/salmao-vegetal
EV0003711,C0642,page_view,2023-05-21 03:13:20,email,email,brand_awareness_q1,/produtos/salmao-vegetal
EV0003712,C0642,page_view,2023-05-22 03:02:04,instagram,instagram,brand_top_funnel,/contato
EV0003713,C0642,email_open,2023-05-22 19:59:35,linkedin,linkedin,veganeiro_jan,
EV0003714,C0642,signup,2023-05-23 19:14:06,email,email,black_friday_2023,
EV0003715,C0642,first_purchase,2023-05-24 00:43:10,instagram,instagram,lancamento_salmao,
EV0003716,C0643,page_view,2023-04-24 19:49:48,linkedin,linkedin,semana_santa_2023,/produtos/salmao-vegetal
EV0003717,C0643,page_view,2023-04-25 01:58:14,email,email,brand_awareness_q1,/receitas
EV0003718,C0643,page_view,2023-04-26 02:37:06,linkedin,,veganeiro_2024,/receitas
EV0003719,C0643,signup,2023-04-26 07:11:24,referral,referral,brand_top_funnel,
EV0003720,C0643,demo_request,2023-04-27 12:28:08,instagram,instagram,,
EV0003721,C0643,repeat_purchase,2023-04-28 17:49:59,organic,organic,lancamento_polvo,
EV0003722,C0643,repeat_purchase,2023-04-30 11:02:25,linkedin,linkedin,semana_santa_2022,
EV0003723,C0644,page_view,2024-07-17 01:50:56,google_ads,google_ads,semana_santa_2023,/receitas
EV0003724,C0644,page_view,2024-07-18 16:20:35,google_ads,google_ads,semana_santa_2022,/produtos/atum-vegetal
EV0003725,C0644,page_view,2024-07-20 04:00:09,linkedin,linkedin,natal_2022,/receitas
EV0003726,C0644,signup,2024-07-20 11:21:27,referral,referral,,
EV0003727,C0644,email_open,2024-07-21 15:22:26,tiktok,tiktok,,
EV0003728,C0645,page_view,2022-08-11 22:56:39,email,email,,/sobre
EV0003729,C0645,page_view,2022-08-13 06:07:25,referral,referral,,/produtos
EV0003730,C0645,page_view,2022-08-15 03:32:54,instagram,,,/produtos/atum-vegetal
EV0003731,C0645,email_open,2022-08-15 19:15:11,google_ads,google_ads,brand_awareness_q1,
EV0003732,C0645,signup,2022-08-17 11:38:10,linkedin,linkedin,brand_top_funnel,
EV0003733,C0645,first_purchase,2022-08-18 09:56:50,linkedin,linkedin,lancamento_polvo,
EV0003734,C0646,page_view,2022-03-03 07:31:38,email,email,brand_awareness_q1,/produtos/salmao-vegetal
EV0003735,C0646,page_view,2022-03-04 02:59:37,organic,organic,black_friday_2023,/onde-comprar
EV0003736,C0646,email_open,2022-03-05 03:26:58,instagram,instagram,semana_santa_2023,
EV0003737,C0646,signup,2022-03-06 14:20:19,email,email,lancamento_polvo,
EV0003738,C0646,first_purchase,2022-03-06 16:21:17,email,,black_friday_2023,
EV0003739,C0646,repeat_purchase,2022-03-07 05:29:47,tiktok,tiktok,veganeiro_2024,
EV0003740,C0646,repeat_purchase,2022-03-08 13:50:26,email,email,,
EV0003741,C0647,page_view,2023-07-11 13:08:49,email,email,black_friday_2023,/receitas
EV0003742,C0647,page_view,2023-07-12 12:44:05,email,email,brand_awareness_q1,/sobre
EV0003743,C0647,page_view,2023-07-12 22:04:28,google_ads,google_ads,veganeiro_jan,/
EV0003744,C0647,email_open,2023-07-14 17:36:18,tiktok,tiktok,brand_awareness_q1,
EV0003745,C0647,signup,2023-07-15 13:35:56,organic,organic,black_friday_2023,
EV0003746,C0647,email_open,2023-07-16 15:06:24,linkedin,linkedin,lancamento_salmao,
EV0003747,C0647,email_click,2023-07-18 14:41:18,tiktok,tiktok,natal_2022,
EV0003748,C0648,page_view,2022-06-08 01:30:24,referral,,,/onde-comprar
EV0003749,C0648,page_view,2022-06-09 21:09:39,instagram,instagram,veganeiro_2024,/contato
EV0003750,C0648,page_view,2022-06-10 07:14:30,email,email,veganeiro_2024,/para-empresas
EV0003751,C0648,email_open,2022-06-12 04:30:00,tiktok,tiktok,,
EV0003752,C0648,signup,2022-06-12 07:11:41,linkedin,linkedin,,
EV0003753,C0649,page_view,2022-07-09 23:49:58,referral,referral,brand_top_funnel,/produtos
EV0003754,C0649,page_view,2022-07-10 01:27:29,tiktok,tiktok,lancamento_polvo,/contato
EV0003755,C0649,page_view,2022-07-11 03:26:56,linkedin,linkedin,brand_awareness_q1,/produtos/salmao-vegetal
EV0003756,C0649,email_open,2022-07-11 23:18:10,google_ads,google_ads,,
EV0003757,C0649,signup,2022-07-13 12:17:43,tiktok,tiktok,veganeiro_jan,
EV0003758,C0650,page_view,2023-06-09 11:41:59,instagram,instagram,semana_santa_2022,/produtos/atum-vegetal
EV0003759,C0650,page_view,2023-06-11 06:16:21,instagram,instagram,lancamento_salmao,/sobre
EV0003760,C0650,email_open,2023-06-12 10:39:41,instagram,instagram,semana_santa_2022,
EV0003761,C0650,signup,2023-06-14 05:38:46,email,email,veganeiro_2024,
EV0003762,C0651,page_view,2024-06-17 11:57:29,referral,referral,veganeiro_jan,/
EV0003763,C0651,page_view,2024-06-18 00:11:51,tiktok,tiktok,,/contato
EV0003764,C0651,signup,2024-06-19 03:36:13,instagram,instagram,veganeiro_jan,
EV0003765,C0651,email_open,2024-06-19 22:15:32,tiktok,tiktok,semana_santa_2024,
EV0003766,C0651,email_click,2024-06-20 22:39:17,linkedin,linkedin,veganeiro_2024,
EV0003767,C0651,first_purchase,2024-06-22 21:36:14,organic,organic,natal_2022,
EV0003768,C0652,page_view,2022-01-28 05:45:01,instagram,instagram,black_friday_2023,/produtos
EV0003769,C0652,page_view,2022-01-28 16:20:11,linkedin,linkedin,,/produtos/salmao-vegetal
EV0003770,C0652,email_open,2022-01-29 00:45:49,linkedin,linkedin,natal_2022,
EV0003771,C0652,signup,2022-01-29 04:29:51,tiktok,tiktok,brand_top_funnel,
EV0003772,C0652,email_open,2022-01-29 17:11:53,referral,referral,,
EV0003773,C0652,email_click,2022-01-31 13:13:05,referral,referral,veganeiro_jan,
EV0003774,C0652,first_purchase,2022-02-01 00:07:07,referral,referral,,
EV0003775,C0653,page_view,2023-05-26 21:42:13,google_ads,google_ads,,/onde-comprar
EV0003776,C0653,page_view,2023-05-28 07:26:06,tiktok,tiktok,black_friday_2023,/sobre
EV0003777,C0653,page_view,2023-05-30 00:58:15,referral,referral,semana_santa_2023,/blog/peixe-vegetal-e-saudavel
EV0003778,C0653,email_open,2023-05-30 15:45:02,instagram,instagram,semana_santa_2023,
EV0003779,C0653,first_purchase,2023-05-31 17:42:28,organic,organic,natal_2022,
EV0003780,C0654,page_view,2024-06-19 14:33:08,google_ads,google_ads,,/onde-comprar
EV0003781,C0654,page_view,2024-06-20 11:10:59,linkedin,linkedin,veganeiro_jan,/produtos
EV0003782,C0654,email_open,2024-06-22 04:17:34,linkedin,linkedin,semana_santa_2024,
EV0003783,C0654,email_open,2024-06-22 21:26:48,email,email,brand_awareness_q1,
EV0003784,C0654,email_click,2024-06-24 19:13:41,tiktok,tiktok,brand_top_funnel,
EV0003785,C0654,first_purchase,2024-06-26 14:12:28,google_ads,,veganeiro_jan,
EV0003786,C0654,repeat_purchase,2024-06-27 07:29:32,organic,organic,,
EV0003787,C0654,repeat_purchase,2024-06-28 08:40:10,tiktok,tiktok,veganeiro_2024,
EV0003788,C0655,page_view,2022-02-24 21:24:46,instagram,instagram,semana_santa_2023,/contato
EV0003789,C0655,page_view,2022-02-26 04:50:09,tiktok,tiktok,semana_santa_2024,/contato
EV0003790,C0655,page_view,2022-02-27 19:51:44,instagram,instagram,black_friday_2023,/receitas
EV0003791,C0655,signup,2022-02-28 22:04:13,email,email,natal_2022,
EV0003792,C0655,email_open,2022-03-02 03:23:53,tiktok,tiktok,brand_top_funnel,
EV0003793,C0655,email_click,2022-03-02 14:57:30,referral,referral,semana_santa_2023,
EV0003794,C0655,demo_request,2022-03-03 23:43:45,tiktok,tiktok,veganeiro_2024,
EV0003795,C0655,first_purchase,2022-03-03 23:54:35,referral,referral,,
EV0003796,C0656,page_view,2024-07-20 05:00:06,organic,organic,,/
EV0003797,C0656,page_view,2024-07-20 21:19:02,linkedin,linkedin,semana_santa_2022,/produtos/salmao-vegetal
EV0003798,C0656,page_view,2024-07-21 12:01:19,referral,referral,semana_santa_2024,/contato
EV0003799,C0656,repeat_purchase,2024-07-23 07:48:23,google_ads,,brand_top_funnel,
EV0003800,C0656,repeat_purchase,2024-07-24 23:05:26,organic,organic,natal_2022,
EV0003801,C0657,page_view,2024-04-17 19:54:34,instagram,instagram,brand_top_funnel,/contato
EV0003802,C0657,page_view,2024-04-19 07:03:36,email,,black_friday_2023,/para-empresas
EV0003803,C0657,email_open,2024-04-20 00:06:21,email,email,,
EV0003804,C0657,email_open,2024-04-20 20:47:42,google_ads,google_ads,brand_awareness_q1,
EV0003805,C0657,email_click,2024-04-21 13:12:12,referral,referral,brand_top_funnel,
EV0003806,C0657,demo_request,2024-04-23 08:20:25,organic,organic,semana_santa_2023,
EV0003807,C0657,first_purchase,2024-04-23 19:32:54,email,email,lancamento_polvo,
EV0003808,C0657,repeat_purchase,2024-04-25 12:57:15,organic,,semana_santa_2023,
EV0003809,C0657,repeat_purchase,2024-04-26 18:19:58,tiktok,tiktok,,
EV0003810,C0658,page_view,2023-09-14 21:16:38,tiktok,tiktok,veganeiro_jan,/onde-comprar
EV0003811,C0658,page_view,2023-09-16 08:37:12,organic,organic,,/para-empresas
EV0003812,C0658,page_view,2023-09-16 23:44:35,tiktok,tiktok,,/onde-comprar
EV0003813,C0658,email_open,2023-09-18 10:54:41,linkedin,linkedin,black_friday_2023,
EV0003814,C0658,signup,2023-09-19 10:19:19,organic,organic,black_friday_2023,
EV0003815,C0658,first_purchase,2023-09-19 16:39:57,organic,organic,lancamento_polvo,
EV0003816,C0659,page_view,2024-05-17 12:17:18,instagram,instagram,black_friday_2023,/produtos/salmao-vegetal
EV0003817,C0659,page_view,2024-05-18 19:11:56,organic,organic,veganeiro_jan,/
EV0003818,C0659,page_view,2024-05-19 20:51:09,linkedin,linkedin,natal_2022,/produtos/salmao-vegetal
EV0003819,C0659,email_open,2024-05-21 04:10:10,organic,organic,brand_top_funnel,
EV0003820,C0659,email_click,2024-05-22 04:39:33,email,email,semana_santa_2024,
EV0003821,C0660,page_view,2024-09-07 06:00:24,tiktok,tiktok,veganeiro_2024,/produtos
EV0003822,C0660,page_view,2024-09-08 23:36:25,tiktok,tiktok,veganeiro_jan,/receitas
EV0003823,C0660,page_view,2024-09-09 21:01:04,google_ads,google_ads,semana_santa_2024,/onde-comprar
EV0003824,C0660,email_open,2024-09-10 14:37:15,tiktok,tiktok,,
EV0003825,C0660,signup,2024-09-12 09:37:52,google_ads,google_ads,natal_2022,
EV0003826,C0660,email_open,2024-09-12 21:03:46,email,email,veganeiro_2024,
EV0003827,C0660,email_click,2024-09-13 08:53:22,instagram,instagram,semana_santa_2024,
EV0003828,C0660,repeat_purchase,2024-09-14 12:02:01,email,email,semana_santa_2024,
EV0003829,C0660,repeat_purchase,2024-09-14 21:27:03,instagram,,,
EV0003830,C0661,page_view,2024-03-14 09:56:08,google_ads,google_ads,lancamento_salmao,/receitas
EV0003831,C0661,page_view,2024-03-14 16:25:32,email,email,semana_santa_2023,/contato
EV0003832,C0661,page_view,2024-03-14 17:26:43,instagram,instagram,lancamento_polvo,/receitas
EV0003833,C0661,email_open,2024-03-16 16:24:28,organic,organic,,
EV0003834,C0661,signup,2024-03-17 15:12:54,linkedin,linkedin,black_friday_2023,
EV0003835,C0661,email_open,2024-03-17 16:09:52,organic,organic,,
EV0003836,C0661,email_click,2024-03-19 06:19:24,referral,referral,brand_top_funnel,
EV0003837,C0662,page_view,2022-03-08 21:54:10,linkedin,linkedin,lancamento_polvo,/para-empresas
EV0003838,C0662,page_view,2022-03-09 08:30:11,email,email,black_friday_2023,/receitas
EV0003839,C0662,page_view,2022-03-11 05:31:42,instagram,instagram,lancamento_salmao,/sobre
EV0003840,C0662,email_open,2022-03-12 08:01:14,referral,,veganeiro_jan,
EV0003841,C0662,demo_request,2022-03-14 01:17:03,linkedin,linkedin,semana_santa_2023,
EV0003842,C0662,first_purchase,2022-03-14 06:11:53,instagram,instagram,,
EV0003843,C0663,page_view,2022-02-19 08:07:15,organic,organic,,/produtos/salmao-vegetal
EV0003844,C0663,page_view,2022-02-19 12:57:49,instagram,instagram,,/produtos/atum-vegetal
EV0003845,C0663,page_view,2022-02-20 10:58:43,email,email,veganeiro_jan,/para-empresas
EV0003846,C0663,email_open,2022-02-21 00:47:29,organic,organic,semana_santa_2023,
EV0003847,C0663,signup,2022-02-21 05:21:37,tiktok,tiktok,natal_2022,
EV0003848,C0663,demo_request,2022-02-23 04:35:39,linkedin,linkedin,,
EV0003849,C0663,first_purchase,2022-02-24 01:28:17,tiktok,tiktok,black_friday_2023,
EV0003850,C0664,page_view,2024-03-13 06:56:26,email,,black_friday_2023,/sobre
EV0003851,C0664,page_view,2024-03-15 03:26:25,linkedin,linkedin,,/sobre
EV0003852,C0664,page_view,2024-03-15 09:17:28,email,email,,/produtos/atum-vegetal
EV0003853,C0664,email_open,2024-03-17 01:10:02,linkedin,linkedin,brand_awareness_q1,
EV0003854,C0664,email_click,2024-03-17 21:36:31,organic,organic,black_friday_2023,
EV0003855,C0665,page_view,2023-11-05 03:52:14,referral,referral,natal_2022,/produtos/atum-vegetal
EV0003856,C0665,page_view,2023-11-05 13:38:30,instagram,,lancamento_salmao,/onde-comprar
EV0003857,C0665,page_view,2023-11-06 12:26:56,referral,,,/produtos/salmao-vegetal
EV0003858,C0665,signup,2023-11-06 23:52:16,email,email,,
EV0003859,C0666,page_view,2023-03-22 05:14:23,tiktok,tiktok,natal_2022,/produtos/atum-vegetal
EV0003860,C0666,page_view,2023-03-23 21:13:35,tiktok,,natal_2022,/sobre
EV0003861,C0666,page_view,2023-03-24 00:58:09,organic,organic,,/produtos
EV0003862,C0666,email_open,2023-03-24 16:37:28,linkedin,linkedin,semana_santa_2023,
EV0003863,C0666,signup,2023-03-26 04:56:10,organic,organic,black_friday_2023,
EV0003864,C0667,page_view,2022-09-28 15:57:41,referral,referral,lancamento_polvo,/blog/peixe-vegetal-e-saudavel
EV0003865,C0667,page_view,2022-09-29 07:12:57,organic,organic,,/sobre
EV0003866,C0667,page_view,2022-10-01 06:34:54,email,email,semana_santa_2024,/produtos
EV0003867,C0667,email_open,2022-10-02 03:33:16,organic,organic,lancamento_salmao,
EV0003868,C0667,signup,2022-10-03 09:51:15,google_ads,google_ads,black_friday_2023,
EV0003869,C0667,demo_request,2022-10-05 00:48:53,referral,referral,semana_santa_2022,
EV0003870,C0667,first_purchase,2022-10-06 06:26:22,email,email,veganeiro_jan,
EV0003871,C0668,page_view,2023-09-24 08:17:55,organic,organic,lancamento_salmao,/sobre
EV0003872,C0668,page_view,2023-09-25 00:51:54,tiktok,tiktok,brand_awareness_q1,/para-empresas
EV0003873,C0668,page_view,2023-09-25 20:00:58,organic,organic,brand_top_funnel,/sobre
EV0003874,C0668,email_open,2023-09-26 09:04:13,tiktok,tiktok,natal_2022,
EV0003875,C0668,signup,2023-09-28 06:20:19,referral,referral,lancamento_salmao,
EV0003876,C0668,repeat_purchase,2023-09-29 01:19:31,email,email,brand_awareness_q1,
EV0003877,C0668,repeat_purchase,2023-09-30 00:21:33,tiktok,,lancamento_polvo,
EV0003878,C0669,page_view,2024-05-03 01:22:50,linkedin,linkedin,veganeiro_2024,/
EV0003879,C0669,page_view,2024-05-04 08:31:58,organic,organic,semana_santa_2023,/blog/peixe-vegetal-e-saudavel
EV0003880,C0669,first_purchase,2024-05-04 21:41:34,email,email,brand_top_funnel,
EV0003881,C0670,page_view,2021-12-09 00:55:54,tiktok,tiktok,veganeiro_2024,/blog/peixe-vegetal-e-saudavel
EV0003882,C0670,page_view,2021-12-09 18:50:45,linkedin,linkedin,veganeiro_jan,/produtos
EV0003883,C0670,page_view,2021-12-10 10:54:11,email,email,,/blog/peixe-vegetal-e-saudavel
EV0003884,C0670,email_open,2021-12-11 17:55:32,organic,organic,natal_2022,
EV0003885,C0670,repeat_purchase,2021-12-13 10:57:54,tiktok,tiktok,natal_2022,
EV0003886,C0671,page_view,2024-04-16 02:18:50,google_ads,google_ads,semana_santa_2024,/blog/peixe-vegetal-e-saudavel
EV0003887,C0671,page_view,2024-04-16 12:35:06,instagram,instagram,semana_santa_2022,/produtos/atum-vegetal
EV0003888,C0671,page_view,2024-04-17 14:43:21,google_ads,google_ads,semana_santa_2023,/sobre
EV0003889,C0671,email_open,2024-04-18 09:45:24,email,email,natal_2022,
EV0003890,C0671,signup,2024-04-20 06:52:55,linkedin,linkedin,semana_santa_2023,
EV0003891,C0671,email_open,2024-04-20 20:55:19,google_ads,google_ads,semana_santa_2023,
EV0003892,C0671,email_click,2024-04-22 00:20:46,instagram,instagram,lancamento_polvo,
EV0003893,C0671,first_purchase,2024-04-23 09:07:27,linkedin,linkedin,brand_awareness_q1,
EV0003894,C0671,repeat_purchase,2024-04-24 18:24:38,tiktok,tiktok,natal_2022,
EV0003895,C0671,repeat_purchase,2024-04-26 04:32:26,referral,referral,veganeiro_jan,
EV0003896,C0672,page_view,2022-08-16 08:17:25,organic,,brand_top_funnel,/para-empresas
EV0003897,C0672,page_view,2022-08-16 18:18:39,referral,referral,veganeiro_2024,/produtos/salmao-vegetal
EV0003898,C0672,page_view,2022-08-16 21:30:52,organic,organic,lancamento_salmao,/produtos
EV0003899,C0672,email_open,2022-08-17 12:00:21,organic,organic,black_friday_2023,
EV0003900,C0672,signup,2022-08-19 07:11:51,referral,referral,brand_awareness_q1,
EV0003901,C0672,first_purchase,2022-08-21 05:42:52,email,email,,
EV0003902,C0673,page_view,2024-03-09 13:25:21,email,email,lancamento_polvo,/blog/peixe-vegetal-e-saudavel
EV0003903,C0673,page_view,2024-03-10 18:36:40,organic,organic,,/
EV0003904,C0673,page_view,2024-03-11 13:03:20,tiktok,,brand_top_funnel,/blog/peixe-vegetal-e-saudavel
EV0003905,C0673,email_open,2024-03-12 07:45:12,google_ads,google_ads,brand_awareness_q1,
EV0003906,C0673,demo_request,2024-03-12 15:20:04,tiktok,tiktok,brand_top_funnel,
EV0003907,C0674,page_view,2023-01-14 12:13:57,organic,organic,lancamento_polvo,/blog/peixe-vegetal-e-saudavel
EV0003908,C0674,page_view,2023-01-16 07:49:17,instagram,instagram,semana_santa_2024,/blog/peixe-vegetal-e-saudavel
EV0003909,C0674,email_open,2023-01-16 11:41:19,tiktok,tiktok,lancamento_polvo,
EV0003910,C0674,signup,2023-01-17 09:52:42,referral,referral,veganeiro_2024,
EV0003911,C0674,demo_request,2023-01-19 06:26:23,google_ads,google_ads,veganeiro_jan,
EV0003912,C0674,first_purchase,2023-01-19 20:48:02,tiktok,tiktok,,
EV0003913,C0675,page_view,2022-06-20 13:40:55,instagram,instagram,brand_awareness_q1,/produtos
EV0003914,C0675,page_view,2022-06-21 09:59:24,organic,organic,black_friday_2023,/contato
EV0003915,C0675,page_view,2022-06-22 22:33:38,instagram,instagram,black_friday_2023,/produtos/salmao-vegetal
EV0003916,C0675,email_open,2022-06-23 16:39:29,google_ads,google_ads,brand_top_funnel,
EV0003917,C0675,first_purchase,2022-06-24 11:58:02,instagram,instagram,natal_2022,
EV0003918,C0676,page_view,2024-10-03 16:58:28,instagram,instagram,,/produtos
EV0003919,C0676,page_view,2024-10-05 11:14:37,organic,organic,brand_awareness_q1,/para-empresas
EV0003920,C0676,page_view,2024-10-06 17:39:42,instagram,instagram,brand_awareness_q1,/produtos/atum-vegetal
EV0003921,C0676,signup,2024-10-07 01:49:03,email,email,brand_top_funnel,
EV0003922,C0676,first_purchase,2024-10-09 01:42:40,referral,referral,natal_2022,
EV0003923,C0677,page_view,2022-05-10 15:04:07,tiktok,tiktok,lancamento_polvo,/receitas
EV0003924,C0677,page_view,2022-05-10 17:50:14,google_ads,,black_friday_2023,/receitas
EV0003925,C0677,signup,2022-05-10 22:19:02,email,email,lancamento_salmao,
EV0003926,C0677,email_open,2022-05-11 21:52:58,instagram,instagram,brand_awareness_q1,
EV0003927,C0677,email_click,2022-05-13 02:15:52,referral,,,
EV0003928,C0677,first_purchase,2022-05-14 02:38:24,linkedin,linkedin,veganeiro_2024,
EV0003929,C0678,page_view,2023-03-15 12:26:01,referral,referral,brand_awareness_q1,/receitas
EV0003930,C0678,page_view,2023-03-16 05:54:24,tiktok,tiktok,veganeiro_jan,/produtos/salmao-vegetal
EV0003931,C0678,page_view,2023-03-17 11:45:43,referral,referral,veganeiro_jan,/onde-comprar
EV0003932,C0678,signup,2023-03-18 14:40:35,referral,referral,black_friday_2023,
EV0003933,C0679,page_view,2023-01-28 05:48:12,organic,organic,,/
EV0003934,C0679,page_view,2023-01-28 08:41:53,organic,organic,natal_2022,/blog/peixe-vegetal-e-saudavel
EV0003935,C0679,page_view,2023-01-29 11:10:34,referral,referral,lancamento_salmao,/produtos/atum-vegetal
EV0003936,C0679,email_open,2023-01-31 08:39:54,organic,,semana_santa_2024,
EV0003937,C0679,email_open,2023-02-01 16:14:44,referral,referral,veganeiro_2024,
EV0003938,C0679,email_click,2023-02-02 08:58:29,google_ads,google_ads,veganeiro_2024,
EV0003939,C0679,first_purchase,2023-02-03 09:52:31,linkedin,linkedin,lancamento_salmao,
EV0003940,C0680,page_view,2024-03-15 09:41:14,organic,organic,brand_awareness_q1,/produtos
EV0003941,C0680,page_view,2024-03-15 22:49:14,instagram,instagram,veganeiro_jan,/sobre
EV0003942,C0680,page_view,2024-03-17 03:46:57,tiktok,tiktok,lancamento_salmao,/receitas
EV0003943,C0680,email_open,2024-03-17 13:51:05,email,email,brand_awareness_q1,
EV0003944,C0680,signup,2024-03-18 23:43:18,email,email,,
EV0003945,C0681,page_view,2023-12-19 05:34:45,linkedin,linkedin,natal_2022,/blog/peixe-vegetal-e-saudavel
EV0003946,C0681,page_view,2023-12-19 06:42:30,organic,organic,lancamento_polvo,/contato
EV0003947,C0681,page_view,2023-12-20 13:04:24,tiktok,tiktok,brand_top_funnel,/produtos/atum-vegetal
EV0003948,C0681,signup,2023-12-21 02:37:24,instagram,instagram,semana_santa_2022,
EV0003949,C0682,page_view,2022-03-07 19:32:54,referral,referral,veganeiro_2024,/produtos
EV0003950,C0682,page_view,2022-03-08 09:09:12,organic,organic,,/produtos
EV0003951,C0682,page_view,2022-03-09 17:24:57,linkedin,linkedin,natal_2022,/
EV0003952,C0682,email_open,2022-03-11 03:55:08,linkedin,linkedin,,
EV0003953,C0682,signup,2022-03-13 01:41:41,email,email,semana_santa_2022,
EV0003954,C0682,email_open,2022-03-13 11:40:18,organic,organic,semana_santa_2023,
EV0003955,C0682,email_click,2022-03-14 15:03:28,linkedin,linkedin,natal_2022,
EV0003956,C0683,page_view,2022-06-07 20:52:53,organic,organic,semana_santa_2023,/blog/peixe-vegetal-e-saudavel
EV0003957,C0683,page_view,2022-06-08 12:05:23,instagram,,brand_awareness_q1,/sobre
EV0003958,C0683,email_open,2022-06-08 12:16:22,referral,referral,lancamento_polvo,
EV0003959,C0683,signup,2022-06-09 14:02:26,google_ads,google_ads,black_friday_2023,
EV0003960,C0683,email_open,2022-06-10 12:48:38,referral,referral,lancamento_polvo,
EV0003961,C0683,email_click,2022-06-12 04:17:53,referral,referral,,
EV0003962,C0684,page_view,2022-12-21 02:49:07,organic,organic,brand_top_funnel,/para-empresas
EV0003963,C0684,page_view,2022-12-21 06:00:56,linkedin,,lancamento_salmao,/contato
EV0003964,C0685,page_view,2022-04-05 07:44:12,organic,organic,brand_awareness_q1,/produtos/salmao-vegetal
EV0003965,C0685,page_view,2022-04-07 02:12:10,google_ads,google_ads,,/produtos
EV0003966,C0685,page_view,2022-04-08 02:32:51,organic,organic,,/produtos
EV0003967,C0685,email_open,2022-04-10 00:18:59,tiktok,tiktok,semana_santa_2022,
EV0003968,C0685,signup,2022-04-10 10:36:56,linkedin,linkedin,veganeiro_jan,
EV0003969,C0685,email_open,2022-04-10 14:07:41,google_ads,google_ads,,
EV0003970,C0685,email_click,2022-04-11 20:52:11,referral,referral,natal_2022,
EV0003971,C0685,first_purchase,2022-04-12 18:04:13,email,email,,
